,name,amenity,lat,lon
15064,La Boqueria,bar,49.2804447,-123.0976766
15069,OneZo Tapioca,cafe,49.2266075,-122.9933838
15076,Dairy Queen,fast_food,49.3285067,-123.161746
15081,Starbucks,cafe,49.328484,-123.1608655
15084,Panago Pizza,fast_food,49.3281822,-123.1617971
15091,Subway,fast_food,49.3284675,-123.156655
15092,Bubble Tree Cafe,cafe,49.3288463,-123.1556108
15098,Cafe Crema,cafe,49.3274811,-123.1566228
15117,Freshslice Pizza,fast_food,49.1890794,-122.8474254
15118,Central Cafe,cafe,49.1890081,-122.8474254
15125,Subway,fast_food,49.1445089,-123.0035868
15126,Subway,fast_food,49.1330626,-123.0233446
15136,Willow Cafe & Bakery,cafe,49.2571562,-123.1217915
15141,Panago,fast_food,49.0492419,-122.3007789
15169,Big G,fast_food,49.2791959,-123.1167821
15171,Brooklyn NYC Pizzeria,fast_food,49.2790996,-123.1166316
15175,Famous Chicken,fast_food,49.0387162,-122.2939495
15176,Subway,fast_food,49.0385365,-122.2935247
15177,Steamers Coffee House,cafe,49.0381272,-122.2939696
15179,A&W,fast_food,49.2858989,-123.1122871
15230,,food_court,49.0381299,-123.0859992
15243,Subway,fast_food,49.2859088,-123.1119662
15244,Jugo Juice,cafe,49.2858583,-123.1118595
15245,Coal Harbour Cafe,cafe,49.2883311,-123.1126862
15247,GI Gelato & Coffee House,cafe,49.2721373,-123.1338039
15249,Delany's Coffee,cafe,49.3362744,-123.0387326
15252,Quiznos,fast_food,49.0500445,-122.3243424
15253,Reel Wrapps Famous Flatbread Creations,fast_food,49.0498185,-122.3237212
15254,After Thoughts,cafe,49.049817,-122.3238611
15255,Donair Affair,fast_food,49.0498177,-122.3237887
15256,Streats,fast_food,49.0498209,-122.3234945
15262,Pita Pit,fast_food,49.0505395,-122.3228004
15273,,vending_machine,49.2034923,-122.8250058
15274,,vending_machine,49.195226,-122.8313088
15275,,vending_machine,49.2131842,-122.827796
15280,2 Scoops,ice_cream,49.0485619,-122.2926934
15293,Jim's Pizzeria & Spaghetti House,fast_food,49.0513514,-122.3316139
15309,Paradise Donair,fast_food,49.2100781,-122.9333569
15317,Marble Slab Creamery,ice_cream,49.276624,-122.794802
15318,Comebuy Bubble Tea,cafe,49.2907375,-123.1339997
15320,Matcha Cafe Maiko,cafe,49.1690117,-123.1327737
15321,Houcailei Oriental Tea House,cafe,49.1786842,-123.1280785
15327,Kung Fu Tea,cafe,49.2642297,-123.1694301
15329,Baroness Bubble Tea,cafe,49.2639357,-123.1679165
15330,YiFang Taiwan Fruit Tea,cafe,49.2639588,-123.2095901
15331,Starbucks,cafe,49.2637294,-123.2115251
15332,Storm City Coffee,cafe,49.2644035,-123.1800767
15334,720 Sweets & Etc.,ice_cream,49.2640556,-123.1772222
15337,Starbucks,cafe,49.2643151,-123.173779
15338,Cartems Donuts,cafe,49.2640134,-123.1729476
15340,BlackBall Taiwanese Dessert,cafe,49.2329439,-123.0332487
15341,Caffè Artigiano,cafe,49.3095058,-123.0794088
15342,InTea,cafe,49.3107611,-123.0793632
15344,Assembli,fast_food,49.2875974,-123.1191416
15346,Caffé Artigiano,cafe,49.2745255,-123.1224197
15348,JJBean,cafe,49.2752575,-123.1236127
15349,Glory Juice,cafe,49.2755725,-123.1233974
15350,Coo Coo Coffee,cafe,49.2757381,-123.1237304
15358,Abruzzo Capuccino Bar,cafe,49.2726006,-123.0697391
15361,,cafe,49.2723108,-123.0697495
15362,Cafe Du Soleil,cafe,49.272442,-123.0697443
15363,A&W,fast_food,49.1571359,-122.7791828
15365,Booster Juice,fast_food,49.1321141,-123.0946175
15368,Five Guys,fast_food,49.1321211,-123.0952282
15385,Vera's Burger Shack,fast_food,49.1957414,-123.1842549
15386,BG Urban Café,cafe,49.1956932,-123.1844334
15387,Camden Food Co.,fast_food,49.1957529,-123.1843188
15388,Rice Tales,fast_food,49.1957307,-123.1841942
15436,Another Beer Co Tasting Room,bar,49.2254886,-122.8859561
15439,Chatime,cafe,49.1789598,-123.131312
15441,Monster L Karaoke,bar,49.1777166,-123.1305411
15448,Houcailei Oriental Tea House,cafe,49.2312257,-123.0059099
15451,Mix-2 Karaoke,bar,49.2227248,-122.9834098
15459,Darby's Public House & Liqour Store,pub,49.2682508,-123.1686006
15462,Mucho Burrito,fast_food,49.1981032,-122.9791138
15465,,vending_machine,49.0071041,-123.130416
15480,Sahand Bakery & Kebab House,fast_food,49.2820561,-122.8004463
15481,Pizza Hut,fast_food,49.0513272,-122.6921083
15492,,vending_machine,49.0609737,-122.8036021
15507,Starbucks,cafe,49.254425,-123.0233058
15513,Revolver,cafe,49.2831716,-123.1094595
15518,Urban Gate Bar and Grill,bar,49.2818962,-122.7963804
15523,Papa John's,fast_food,49.1946688,-122.844843
15546,KFC-Taco Bell,fast_food,49.280165,-122.7994621
15549,Subway,fast_food,49.3511476,-123.2536737
15554,,vending_machine,49.280096,-123.1193369
15555,,vending_machine,49.2800803,-123.11931
15556,,vending_machine,49.2799591,-123.1185818
15560,Fresh Slice,fast_food,49.2641666,-123.138328
15566,Chiffon Patisserie,cafe,49.2635971,-123.1285321
15569,Rangoli,cafe,49.261607,-123.138273
15585,Pioneer's Pub,pub,49.14012,-123.1373979
15594,Coffee Bogo,cafe,49.2885653,-123.1392527
15603,Bean Around the World,cafe,49.3176174,-122.9698413
15604,,vending_machine,49.372025,-123.0985987
15619,Rocanini Coffee Roasters,cafe,49.1250197,-123.1813556
15622,Elysian Coffee Roasters,cafe,49.2798648,-123.1276754
15641,McDonald's,fast_food,49.1616124,-122.7911856
15643,Tim Hortons,cafe,49.1625893,-122.7914887
15645,Starbucks,cafe,49.1646134,-122.8009598
15646,Tim Hortons,cafe,49.1348903,-122.8452133
15648,Starbucks,cafe,49.1369558,-122.8443469
15650,Camy's Pizza,fast_food,49.2331433,-123.0900643
15678,,bbq,49.1251856,-123.1960392
15681,,bbq,49.1251978,-123.1961425
15713,Starbucks,cafe,49.0964857,-122.6241961
15720,Quiznos,fast_food,49.2643595,-123.0118153
15725,Domino's,fast_food,49.1156629,-122.6823021
15734,Turk's,cafe,49.2732092,-123.0693164
15735,Brassneck Tasting Room,bar,49.2658067,-123.1005698
15736,Slow Hand Tasting Room,bar,49.2842649,-123.0672525
15738,Camellia Tea & Coffee,cafe,49.2210983,-122.988482
15743,,fast_food,49.1578728,-122.9094185
15748,,fast_food,49.1694367,-122.9106605
15758,Sippchai 2.0,cafe,49.0491172,-122.2897816
15764,Happy Hour Bubble Tea,cafe,49.0488651,-122.2911082
15767,The Carvery Sandwich Shop,fast_food,49.0463085,-122.7935245
15836,Subway,fast_food,49.2006229,-122.9168546
15839,Starbucks,cafe,49.2004954,-122.9169112
15840,Burger King,fast_food,49.2004217,-122.91752
15849,Subway,fast_food,49.1248261,-122.7022827
15875,,vending_machine,49.3127787,-123.1435859
15909,Kumare,cafe,49.1495554,-122.8915984
15910,D-Plus Pizza,fast_food,49.1495537,-122.8919417
15920,Japadog,fast_food,49.2824343,-123.124419
15921,Starbucks,cafe,49.2877059,-123.1133343
15923,Subway,fast_food,49.272795,-122.7898982
15926,Starbucks,cafe,49.2286146,-122.8930237
15927,Big Ridge Brewing Company,pub,49.103775,-122.8006309
15942,Café Prado,cafe,49.269394,-123.14098
15961,Domino's Pizza,fast_food,49.263365,-123.13429
15986,Starbucks,cafe,49.2540797,-123.115006
15996,House of Funk Tasting Room,bar,49.3077475,-123.0712446
16003,AMJ Pizza & Curry House,fast_food,49.1335453,-122.3205197
16007,The Loco Blue Cafe,cafe,49.1334308,-122.3216837
16017,S'wich Cafe,cafe,49.3122432,-123.0569481
16032,Bean Around The World,cafe,49.2591796,-123.1389048
16033,Phoscao Cafe,cafe,49.2587432,-123.1389691
16035,Bump n Grind Cafe,cafe,49.2586257,-123.1385101
16040,Bean Around The World,cafe,49.2588402,-123.2480899
16068,City Cafe,cafe,49.0523649,-122.3294807
16070,Pizza Garden,fast_food,49.0504484,-122.3275789
16082,Panago,fast_food,49.2485878,-122.8185089
16084,Subway,fast_food,49.0384515,-122.2707447
16102,Sushi Nara,fast_food,49.0447901,-122.2217464
16108,Freshslice Pizza,fast_food,49.0447393,-122.2217414
16109,Starbucks,cafe,49.044966,-122.2218883
16111,Pita Pit,fast_food,49.0545384,-122.3706645
16113,Carl's Jr.,fast_food,49.0548927,-122.3714839
16119,Donairo's,fast_food,49.046729,-122.2938125
16126,Gourmet Cup Beverage Station,cafe,49.0483868,-122.3122697
16127,Carl's Jr.,fast_food,49.0509527,-122.3196269
16130,Starbucks,cafe,49.3376967,-123.1025085
16131,Subway,fast_food,49.336875,-123.1008316
16132,The Windsor Meat Company,fast_food,49.3378101,-123.1019802
16134,Freshslice Pizza,fast_food,49.3376096,-123.1024103
16139,Subway,fast_food,49.2509753,-123.1270905
16145,Two Lions,pub,49.332636,-123.0893218
16147,Starbucks,cafe,49.0616235,-122.3808366
16158,Wendy's,fast_food,49.1192712,-122.662876
16167,Papa John's,fast_food,49.2643682,-123.0116605
16181,JJ Bean Coffee Roasters,cafe,49.2811797,-123.0088296
16188,Little Caesars,fast_food,49.2485117,-122.8659736
16191,Casa Dolce Gelato,ice_cream,49.2824941,-122.8256052
16195,St. James Well Pub,pub,49.2823155,-122.8258606
16222,Carl's Jr.,fast_food,49.2843286,-123.1178118
16223,Caffè Divano,cafe,49.2786009,-122.8377554
16224,Yogen Früz,ice_cream,49.2866738,-123.1283087
16298,Innocent Coffee,cafe,49.266587,-123.135408
16299,JJBean,cafe,49.272173,-123.1351454
16300,Petit Ami,cafe,49.2725816,-123.135486
16301,The Blue Parrot Coffee,cafe,49.2729649,-123.1348732
16302,La Tortilleria,fast_food,49.2727636,-123.1354257
16303,Phoenix Fast Food,fast_food,49.2727181,-123.1352635
16304,OMI Teriyaki & Sushi,fast_food,49.2727426,-123.1352218
16305,Curry 2 U,fast_food,49.272775,-123.1351615
16306,Celine's Fish & Chips,fast_food,49.2728161,-123.1350944
16307,à la mode,cafe,49.2724188,-123.134633
16327,Mucho Burrito,fast_food,49.0417051,-123.0830195
16335,Kafka,cafe,49.2671474,-123.0903903
16351,Starbucks,cafe,49.1921658,-123.0837309
16353,Starbucks,cafe,49.1912604,-123.1294094
16354,Burger King,fast_food,49.1912497,-123.1286598
16360,Starbucks,cafe,49.2843874,-123.1086358
16362,Triple-O's,fast_food,49.2106799,-123.1028104
16363,Pallet Coffee Roasters,cafe,49.2515901,-123.1272753
16385,Vegetarian Delite Bakery & Delta Pizza,fast_food,49.049754,-122.3350518
16405,D'oro Gelato e Caffè,ice_cream,49.2861582,-123.1274973
16421,The Spot Cafe,cafe,49.291492,-123.1356594
16422,Oldhand Cafe and Bakery,cafe,49.0493921,-122.2915255
16444,Subway,fast_food,49.2887314,-123.1281326
16445,Take Five Café,cafe,49.2903172,-123.12894
16448,McDonald's,fast_food,49.2797002,-122.79884559999999
16460,Quiznos,fast_food,49.1569353,-122.7811046
16461,Tim Hortons,cafe,49.2781671,-122.8141469
16503,Joe's Table Cafe,cafe,49.2261523,-122.991921
16508,Hiraku Sushi,fast_food,49.2927082,-122.7553174
16516,Subway,fast_food,49.2797668,-123.1304883
16519,The Country Cafe,cafe,49.0566403,-122.8082534
16579,Subway,fast_food,49.2802821,-122.7991912
16600,Starbucks,cafe,49.2811335,-123.073946
16601,Casa Del Caffe,cafe,49.282078,-123.0815368
16603,Soft Peaks Ice Cream,ice_cream,49.2294308,-123.0019979
16605,Fondway Cafe,cafe,49.2253027,-123.0040361
16611,Starbucks,cafe,49.224678,-122.8921014
16629,Pizza Garden,fast_food,49.2750854,-123.0693141
16656,Bean Brothers Cafe Bistro,cafe,49.2347042,-123.157248
16666,Paddlewheeler Pub,pub,49.1999327,-122.9117725
16667,,fast_food,49.2000285,-122.911494
16668,Tre Galli Gelato Caffe,fast_food,49.2000711,-122.9112769
16669,,food_court,49.2000825,-122.9113968
16672,Pamola Bakery,fast_food,49.2001425,-122.9113208
16673,Freebird,fast_food,49.2001623,-122.9115531
16674,Great Wall Tea Co,fast_food,49.2002592,-122.9114647
16693,Sashimi Sushi,fast_food,49.1143101,-122.6768642
16694,KFC,fast_food,49.1142452,-122.6754884
16695,Teriyaki Experience,fast_food,49.1144236,-122.6756725
16696,Quiznos,fast_food,49.1143101,-122.675676
16697,Manchu Wok,fast_food,49.1143726,-122.6752938
16698,Thai Express,fast_food,49.114419,-122.6752938
16699,Kernels Popcorn,fast_food,49.1144723,-122.6760972
16709,Subway,fast_food,49.2792189,-122.8287203
16711,Subway,fast_food,49.27692,-122.8490281
16712,Wally's Burgers,fast_food,49.2253352,-123.0535075
16719,Donair Town,fast_food,49.2770234,-122.8485378
16723,,vending_machine,49.2554232,-122.9946372
16730,Starbucks,cafe,49.2489019,-122.8184783
16742,International Food Court,food_court,49.2853917,-123.1173168
16744,Jimico Cafe & Pasta,cafe,49.2487993,-122.8635794
16748,The Bakery Tasting Room,bar,49.2786444,-122.8532554
16757,Tim Hortons,cafe,49.2811807,-123.1242771
16759,Cafe Bellagio,cafe,49.283029,-123.121574
16760,VanCity Pizza,fast_food,49.2812711,-123.0562223
16839,Sabà Cafe and Bistro,cafe,49.1695629,-122.5761008
16859,Tim Hortons,cafe,49.1329601,-123.0981949
16863,Artistry Coffee Shop & Bistro,cafe,49.2685244,-123.1709004
16889,Gate-way Pizza and Curry House,fast_food,49.0521286,-122.3155048
16892,Papa Murphy's,fast_food,49.0459593,-122.7973722
16920,Nemesis,cafe,49.310375,-123.0805596
16923,Joe's Cafe,cafe,49.2740455,-123.0693604
16935,Demi Bubble Tea,cafe,49.2696814,-123.0445103
16961,The Green Moustache,cafe,49.281888,-122.8270859
16966,Liberty Bakery,cafe,49.25193,-123.1011606
16967,Coco et Olive Café,cafe,49.2516862,-123.101184
16970,Blenz,cafe,49.2476955,-123.1008954
16974,Continental Coffee,cafe,49.2473125,-123.1013883
16979,Dragon Ball Tea House,cafe,49.2494619,-123.127949
16992,Chase Tea,cafe,49.1856914,-123.1298509
17001,Tim Hortons,cafe,49.2606832,-123.0332114
17003,K's Oriental Dessert,cafe,49.2190586,-122.9506847
17004,CoCo Fresh Tea & Juice,cafe,49.225606,-122.9966116
17027,The Flying Beaver,pub,49.1773107,-123.1681742
17051,The Village Taphouse,pub,49.3252622,-123.1426122
17052,Delaney's Coffee,cafe,49.3259138,-123.1410177
17053,Caffè Artigiano,cafe,49.3257329,-123.1435932
17067,Tim Hortons,cafe,49.2521186,-122.8933488
17082,The Hide Out Cafe,cafe,49.2029018,-122.9108329
17083,Hive Cafe,cafe,49.2025764,-122.9077698
17089,,cafe,49.312247,-122.9259779
17100,,vending_machine,49.0207139,-122.3837557
17101,Caffè Artigiano,cafe,49.3377971,-123.1010057
17102,Delany's Coffee House,cafe,49.3372535,-123.1018788
17119,lelem' Arts & Cultureal Cafe,cafe,49.1714666,-122.578285
17127,Pappa Leo's,fast_food,49.2366117,-122.8529949
17128,The Pie Shoppe,cafe,49.2848648,-123.0659643
17130,Starbucks,cafe,49.2643545,-122.9814436
17131,Tim Hortons,cafe,49.2255268,-123.1018603
17136,Starbucks,cafe,49.2770021,-122.7952609
17140,Tim Hortons,cafe,49.2193523,-122.9277706
17142,HiFive Chicken 24,fast_food,49.2113079,-123.1018558
17147,Marble Slab Creamery,ice_cream,49.117708,-122.6705015
17149,Mucho Burrito,fast_food,49.1182538,-122.6689137
17150,Subway,fast_food,49.0493869,-122.3387758
17168,Elvis Pizza,fast_food,49.1913441,-122.8083094
17171,BLENZ HOpe cafe,cafe,49.3202692,-123.0665723
17179,Subway,fast_food,49.1110781,-122.668262
17188,Twins Coffee,cafe,49.1091493,-122.6500672
17487,,vending_machine,49.2338009,-123.1398592
17529,Best Burrito,fast_food,49.263172,-123.1054328
17530,Ice Cream Shoppe,ice_cream,49.0882738,-123.1468513
17533,De Dutch,cafe,49.1363196,-122.889941
17534,Panago,fast_food,49.1363212,-122.8897573
17542,Coffee & Vanilla,cafe,49.2488267,-122.863287
17555,Catoro Cafe,cafe,49.262339,-123.0895947
17556,Dallas Pizza & Souvlaki,fast_food,49.2627558,-123.0904504
17561,Café Foam,cafe,49.2360504,-123.041102
17563,McDonald's,fast_food,49.2852884,-123.1390222
17574,Scardillo Cheese,cafe,49.2581328,-122.9356267
17578,Training Day Cafe,cafe,49.1495196,-122.8463667
17587,,vending_machine,49.168382,-122.8999903
17588,,vending_machine,49.1681394,-122.9000134
17630,Subway,fast_food,49.1366741,-122.8869649
17631,Jazen Tea,cafe,49.22701,-123.1287335
17637,Pacific Poke,fast_food,49.2668019,-123.0040541
17638,Edible Arrangements,fast_food,49.2667079,-123.0045921
17640,Buffalo's Wings,fast_food,49.2668051,-123.0042518
17643,Pizza Pizza,fast_food,49.2668043,-123.0041529
17646,Chatime,cafe,49.2637917,-123.1400621
17649,Starbucks,cafe,49.0509808,-122.3246777
17653,Booster Juice,fast_food,49.0503956,-122.3275789
17656,Starbucks,cafe,49.0502684,-122.3188675
17659,Awesome Place Coffee and Desert,cafe,49.2815748,-122.7958315
17675,Gossip Corner Cafe,cafe,49.1056779,-122.6728154
17677,Subway,fast_food,49.1339176,-122.8553499
17692,John B Pub,pub,49.2487411,-122.8672207
17699,Raw Cuts Sandwich Shop,cafe,49.2190107,-122.9280084
17701,Magma Cafè,cafe,49.262659,-123.2517449
17706,Tim Hortons,cafe,49.264044,-123.174166
17707,Subway,fast_food,49.2639983,-123.1737583
17713,Creekside Coffee,cafe,49.2784237,-122.806704
17716,Brown's Social House,pub,49.2826657,-122.8269784
17717,Gallagher's Cafe,cafe,49.2824201,-122.8263395
